brand,make,price,km,gearbox,doors,imported,kW,cm3,fuel,registered,color,aircon,damage,car_type,standard,drive,age,country
Audi,A3,8190,224000,M,4/5,0,77,1598.0,diesel,1,BL,4,0,HB,5,F,8,German
Ford,Galaxy,5390,195000,A,4/5,0,100,1986.0,diesel,0,GR,4,0,VAN,4,F,11,USA
Renault,Scenic,1690,181000,M,4/5,0,96,1900.0,diesel,0,GR,4,0,SDN,4,F,14,French
BMW,520,6500,270321,A,4/5,0,120,2000.0,diesel,1,GR,4,0,SDN,4,B,14,German
Peugeot,407,3300,195000,M,4/5,0,80,1600.0,diesel,1,GR,3,0,SDN,3,F,15,French
Peugeot,206,1399,220000,M,4/5,0,44,1100.0,petrol,0,GR,3,0,HB,3,F,19,French
VW,Golf 5,4090,225000,M,4/5,0,66,1896.0,diesel,1,GR,2,0,HB,4,F,13,German
Kia,Sportage,5150,174000,M,4/5,0,110,1991.0,diesel,1,GR,3,0,SUV,4,F,11,Asian
Opel,Astra,4990,185000,M,4/5,0,92,1686.0,diesel,0,WH,2,0,HB,5,F,9,German
Fiat,Ulysse,2850,223000,M,4/5,0,80,1997.0,diesel,0,VAR,3,0,VAN,3,F,17,Italian
Kia,Rio,1222,193600,M,4/5,0,65,1398.0,LPG,1,VAR,2,0,SW,3,F,19,Asian
Opel,Astra,1000,267000,M,4/5,0,66,1389.0,petrol,0,VAR,4,0,SW,4,F,21,German
Renault,Laguna,1050,255566,M,4/5,0,88,1899.0,diesel,0,GR,3,0,SW,3,F,19,French
Mercedes,Vaneo,2550,180000,M,4/5,0,67,1689.0,diesel,0,GR,2,0,VAN,4,F,16,German
Fiat,Seicento,1000,170000,M,2/3,0,40,1100.0,petrol,1,VAR,2,0,HB,3,F,17,Italian
Peugeot,308,9650,94700,M,4/5,0,85,1560.0,diesel,0,VAR,4,0,HB,6,F,5,French
Citroen,Saxo,790,197000,M,4/5,0,44,1100.0,petrol,0,WH,0,0,HB,3,F,19,French
Opel,Meriva,2950,192000,M,4/5,0,55,1248.0,diesel,1,VAR,4,0,HB,4,F,13,German
Opel,Corsa,5890,172991,M,4/5,0,55,1248.0,diesel,1,WH,2,0,HB,6,F,4,German
Opel,Astra,850,320000,M,4/5,0,74,2000.0,diesel,0,GR,2,0,SDN,3,F,20,German
Opel,Astra,1800,171000,M,4/5,0,55,1700.0,diesel,0,VAR,2,0,HB,3,F,20,German
VW,Touran,4990,200000,M,4/5,0,77,1896.0,diesel,0,VAR,2,0,VAN,4,F,11,German
Opel,Corsa,2900,220000,M,2/3,0,59,1200.0,LPG,1,BL,4,0,SM,4,F,12,German
BMW,318,1800,223000,M,4/5,0,87,1895.0,petrol,1,BL,2,0,SDN,3,B,20,German
Renault,Megane,1600,198000,M,4/5,0,88,1900.0,diesel,0,VAR,3,0,SW,3,F,16,French
VW,Polo,5190,200000,M,4/5,0,66,1598.0,diesel,1,GR,2,0,HB,5,F,9,German
Škoda,Octavia,10950,137179,A,4/5,0,81,1598.0,diesel,1,VAR,4,0,SDN,6,F,4,EU
Renault,Kangoo,2500,272800,M,2/3,1,62,1461.0,diesel,1,WH,4,0,PU,3,F,12,French
BMW,320,1900,270000,A,4/5,0,100,2000.0,diesel,0,VAR,4,0,SDN,3,B,19,German
Ford,C Max,3990,175000,M,4/5,0,66,1560.0,diesel,1,WH,4,0,VAN,4,F,10,USA
Suzuki,Grand Vitara,4999,196500,M,4/5,0,95,1870.0,diesel,1,GR,4,0,SUV,4,4x4,14,Asian
MINI,One,1750,160000,M,2/3,0,66,1598.0,petrol,0,BL,2,0,HB,4,F,18,German
Zastava,Koral,1000,101000,M,2/3,0,44,1116.0,petrol,0,VAR,1,0,CP,2,F,17,YuSSR
Zastava,Koral,1000,16600,M,2/3,0,40,1100.0,LPG,0,VAR,0,0,HB,3,F,13,YuSSR
Lada,Niva,1550,170000,M,2/3,0,59,1690.0,petrol,1,WH,1,0,SUV,3,4x4,20,YuSSR
Fiat,Grande Punto,2700,232000,M,2/3,0,96,1900.0,diesel,1,BL,3,0,HB,4,F,14,Italian
Toyota,Yaris,1800,217897,M,4/5,0,50,998.0,petrol,0,GR,2,0,HB,3,F,18,Asian
VW,Passat,4350,233000,M,4/5,0,85,1598.0,petrol,0,VAR,3,0,SDN,4,F,14,German
Mercedes,A 180,2000,95000,M,4/5,1,80,1992.0,diesel,0,BL,2,0,HB,4,F,12,German
Hyundai,Santa Fe,6890,208000,A,4/5,0,114,2188.0,diesel,1,BL,3,0,SUV,4,4x4,11,Asian
Renault,Laguna,1500,200000,A,4/5,0,85,1783.0,petrol,1,VAR,2,0,SW,3,F,18,French
Lada,Niva,1550,88000,M,2/3,0,57,1600.0,LPG,0,VAR,1,0,SUV,3,4x4,30,YuSSR
Renault,Clio,1499,152000,M,4/5,0,48,1149.0,diesel,0,GR,0,0,HB,2,F,18,French
VW,Polo,10199,30120,M,4/5,1,65,1197.0,petrol,1,VAR,3,0,HB,4,F,5,German
Mercedes,220,3800,165800,A,4/5,0,90,2200.0,diesel,0,VAR,4,0,SW,4,B,16,German
Jeep,Grand Cherokee,18500,154785,A,4/5,1,176,2987.0,diesel,0,GR,0,0,SW,5,4x4,7,Other
Mercedes,E klasa,18999,137206,S,4/5,1,149,2143.0,diesel,0,GR,3,0,SW,5,F,6,German
Fiat,Idea,2500,215000,M,4/5,0,51,1248.0,diesel,1,VAR,2,0,VAN,3,F,15,Italian
Fiat,Punto,1600,150000,M,4/5,0,44,1242.0,petrol,0,BL,2,0,SDN,3,F,17,Italian
Opel,Astra,13500,64504,M,4/5,1,81,1598.0,diesel,1,GR,3,0,HB,4,F,3,German
VW,Passat,16850,184300,A,4/5,1,140,1968.0,diesel,0,WH,0,0,SW,4,F,4,German
BMW,X3,7500,196138,A,4/5,0,129,1995.0,diesel,0,GR,3,0,SW,4,4x4,11,German
Renault,Clio,1100,212000,M,2/3,0,60,1461.0,diesel,1,GR,0,0,HB,3,F,18,French
VW,Passat,8499,165998,M,4/5,1,90,1390.0,petrol,0,VAR,3,0,SW,4,F,10,German
Opel,Astra,2250,129000,M,4/5,0,74,1598.0,petrol,1,GR,2,0,HB,4,F,16,German
Škoda,Superb,17990,151458,A,4/5,1,110,1968.0,diesel,0,GR,3,0,SW,5,F,4,EU
BMW,X3,12499,219389,A,4/5,1,135,1995.0,diesel,1,GR,3,0,SW,4,4x4,9,German
Audi,A5,24990,56450,A,4/5,1,159,2967.0,diesel,1,GR,3,0,CP,5,F,4,German
BMW,Serija 3,11990,179386,A,4/5,1,85,1995.0,diesel,0,WH,3,0,SW,4,F,5,German
Fiat,Panda,2199,218000,M,4/5,0,40,1100.0,petrol,0,VAR,2,0,HB,4,F,13,Italian
Audi,Q3,19500,129750,A,4/5,1,135,1968.0,diesel,0,WH,3,0,SUV,5,4x4,5,German
Seat,Leon,9250,103600,M,4/5,1,209,1984.0,petrol,1,WH,0,0,HB,5,F,11,EU
Renault,Modus,2350,157000,M,4/5,0,50,1461.0,diesel,1,BL,2,0,SDN,4,F,14,French
Ford,Kuga,13490,111000,A,4/5,1,110,1997.0,diesel,0,VAR,3,0,SUV,6,F,5,USA
Citroen,C3,4500,169000,M,4/5,0,70,1397.0,LPG,1,VAR,2,0,HB,4,F,10,French
Audi,A4,26550,102100,A,4/5,1,140,1968.0,diesel,1,GR,3,0,SDN,4,F,4,German
VW,Touareg,8990,97846,A,4/5,1,128,2461.0,diesel,0,GR,0,0,SW,4,4x4,11,German
VW,Polo,1690,225063,M,2/3,0,55,1390.0,petrol,1,GR,0,0,SDN,3,F,19,German
VW,Tiguan,17990,108650,A,4/5,1,129,1968.0,diesel,1,BL,3,0,SUV,5,4x4,6,German
Renault,Megane,2200,138000,M,4/5,0,81,1600.0,petrol,0,VAR,2,0,SW,3,F,16,French
VW,Passat,5450,234000,M,4/5,0,77,1896.0,diesel,0,GR,4,0,SDN,4,F,12,German
Chrysler,Grand Voyager,5299,134000,A,4/5,1,110,2800.0,diesel,1,GR,4,0,VAN,4,F,14,USA
VW,Polo,2190,160000,M,4/5,0,55,1422.0,diesel,1,GR,2,0,SDN,3,F,16,German
Ford,Focus,7498,191302,M,4/5,1,87,1499.0,diesel,0,VAR,0,0,SW,3,F,5,USA
Chevrolet,Lacetti,2199,147700,M,4/5,0,78,1600.0,petrol,0,BL,4,0,SDN,3,F,14,USA
VW,Passat,2500,260000,M,4/5,0,74,1896.0,diesel,1,GR,4,0,SDN,3,F,17,German
Audi,Q5,19990,188439,A,4/5,1,129,1968.0,diesel,1,GR,0,0,SW,5,4x4,6,German
Ford,Fiesta,3890,189801,M,4/5,1,49,1399.0,diesel,1,VAR,3,0,HB,4,F,11,USA
Škoda,Superb,13599,111867,A,4/5,1,103,1968.0,diesel,0,GR,3,0,SW,5,F,6,EU
Mazda,5,4850,138268,M,4/5,1,104,1998.0,diesel,0,VAR,3,0,SW,4,F,12,Asian
Ford,Fiesta,1650,173000,M,4/5,0,59,1400.0,petrol,0,GR,2,0,HB,4,F,18,USA
Fiat,500,9850,43700,M,2/3,1,51,1242.0,petrol,0,VAR,3,0,HB,4,F,4,Italian
Alfa Romeo,Giulietta,5900,180000,M,4/5,0,103,1956.0,diesel,0,BL,4,0,SDN,4,F,9,Italian
Opel,Corsa,1950,133857,M,2/3,0,51,1248.0,diesel,1,GR,2,0,HB,3,F,16,German
Peugeot,308,9200,58323,M,4/5,1,81,1199.0,petrol,0,VAR,3,0,HB,4,F,6,French
Audi,A3,14900,50000,M,4/5,0,81,1598.0,diesel,1,BL,4,0,HB,5,F,5,German
Seat,Altea,6200,165303,M,4/5,1,76,1598.0,diesel,0,GR,3,0,VAN,5,F,6,EU
Peugeot,407,2690,160000,M,4/5,0,100,1997.0,diesel,1,GR,4,0,SW,4,F,14,French
VW,LT,4600,239519,M,4/5,1,79,2461.0,diesel,0,WH,0,0,SW,4,F,20,German
Fiat,Idea,2450,136000,M,4/5,0,66,1368.0,petrol,1,BL,4,0,VAN,4,F,13,Italian
VW,Sharan,14990,153045,A,4/5,1,110,1968.0,diesel,0,GR,0,0,VAN,4,F,5,German
Peugeot,3008,10350,145157,A,4/5,0,88,1560.0,diesel,1,GR,4,0,VAN,6,F,4,French
Renault,Clio,1500,166000,M,2/3,0,50,1461.0,diesel,0,WH,2,0,SDN,3,F,14,French
Fiat,Bravo,3350,205000,M,4/5,0,66,1910.0,diesel,0,VAR,3,0,HB,4,F,12,Italian
Mazda,3,4990,176000,M,4/5,0,80,1560.0,diesel,1,VAR,4,0,HB,5,F,11,Asian
Peugeot,508,15500,97000,A,4/5,0,133,1997.0,diesel,1,GR,4,0,SDN,6,F,5,French
Seat,Altea XL,3650,180000,M,4/5,0,77,1896.0,diesel,0,GR,4,0,HB,4,F,12,EU
Fiat,Bravo,2699,180000,M,4/5,0,88,1896.0,diesel,1,GR,2,0,HB,3,F,12,Italian
VW,Touran,4690,209000,M,4/5,0,66,1896.0,diesel,0,GR,4,0,VAN,4,F,12,German
Peugeot,207,2950,166000,M,4/5,0,70,1370.0,petrol,1,VAR,2,0,SDN,4,F,12,French
Renault,Megane,4250,194000,M,4/5,0,63,1461.0,diesel,0,WH,2,0,HB,4,F,10,French
VW,Golf 7,11790,151670,A,4/5,1,85,1598.0,diesel,0,WH,3,0,SW,5,F,3,German
Peugeot,308,3790,197000,M,4/5,0,80,1560.0,diesel,1,GR,4,0,SW,4,F,12,French
VW,Golf 7,10300,141694,M,4/5,1,81,1598.0,diesel,0,GR,0,0,SW,5,F,4,German
SsangYong,Kyron,3150,180000,A,4/5,0,110,1998.0,diesel,0,BL,4,0,SUV,4,4x4,13,Other
Fiat,Doblo,3990,151632,M,4/5,1,54,1248.0,diesel,0,GR,3,0,SW,4,F,12,Italian
Peugeot,307,1890,216000,M,4/5,0,79,1997.0,diesel,0,GR,4,0,SW,3,F,17,French
Ford,Mondeo,10990,143544,M,4/5,1,87,1499.0,diesel,1,GR,3,0,HB,3,F,4,USA
Peugeot,307,2650,299900,M,4/5,0,80,1600.0,diesel,0,VAR,4,0,SW,4,F,13,French
Audi,A1,7500,191749,M,4/5,1,90,1390.0,petrol,0,VAR,3,0,HB,5,F,8,German
Mazda,5,13900,67375,M,4/5,1,85,1560.0,diesel,0,VAR,3,0,VAN,5,F,5,Asian
Audi,A3,6350,189800,M,4/5,1,103,1968.0,diesel,1,BL,0,0,HB,4,F,11,German
Citroen,C4,8950,111766,A,4/5,0,88,1560.0,diesel,0,GR,4,0,HB,6,F,4,French
Citroen,Xsara Picasso,1850,212000,M,4/5,0,66,1997.0,diesel,0,GR,4,0,VAN,3,F,16,French
Mazda,2,2350,176000,M,4/5,0,55,1242.0,petrol,0,VAR,4,0,HB,4,F,14,Asian
Ford,C Max,16490,41325,M,4/5,0,88,1499.0,diesel,0,VAR,4,0,VAN,6,F,2,USA
Honda,Civic,4790,204000,M,4/5,0,61,1339.0,petrol,0,VAR,4,0,HB,4,F,14,Asian
Seat,Altea XL,4190,179599,M,4/5,1,76,1896.0,diesel,1,GR,3,0,VAN,4,F,13,EU
Mazda,3,2690,184000,M,4/5,0,80,1560.0,diesel,1,GR,4,0,HB,3,F,16,Asian
Opel,Corsa,3400,182000,M,2/3,0,44,998.0,petrol,0,GR,2,0,HB,4,F,10,German
Opel,Meriva,2590,176000,M,4/5,0,77,1598.0,petrol,0,VAR,4,0,VAN,4,F,14,German
VW,Passat,15900,91032,M,4/5,1,110,1968.0,diesel,1,WH,3,0,SW,4,F,4,German
Ford,S_Max,13490,203881,M,4/5,1,132,1997.0,diesel,1,VAR,3,0,VAN,4,F,5,USA
Mercedes,A 160,3700,243596,M,4/5,0,60,1992.0,diesel,0,GR,2,0,HB,4,F,14,German
Škoda,Fabia,4200,192871,M,4/5,1,96,1896.0,diesel,0,BL,3,0,HB,4,F,15,EU
VW,Golf 7,9990,188708,A,4/5,1,110,1968.0,diesel,1,VAR,0,0,SW,5,F,5,German
Fiat,Idea,2150,122000,M,4/5,0,51,2004.0,diesel,0,GR,4,0,VAN,3,F,16,Italian
BMW,116,3750,144000,M,4/5,0,85,1596.0,petrol,0,BL,4,0,HB,4,B,15,German
Opel,Astra,2500,188000,M,4/5,0,74,1589.0,petrol,1,GR,4,0,SW,4,F,14,German
VW,Polo,6190,160646,M,4/5,0,55,1199.0,diesel,0,VAR,4,0,HB,5,F,8,German
Opel,Astra,2899,209021,M,4/5,1,74,1686.0,diesel,0,VAR,3,0,SW,4,F,16,German
Citroen,C4,2490,194000,M,4/5,0,65,1360.0,petrol,0,GR,3,0,HB,4,F,15,French
Peugeot,206,1990,134000,M,4/5,0,50,1398.0,diesel,1,VAR,4,0,HB,3,F,16,French
Audi,A4,14255,179943,A,4/5,0,110,1968.0,diesel,0,GR,4,0,SDN,5,F,5,German
Audi,A6,3950,296149,M,4/5,1,103,1968.0,diesel,0,VAR,0,0,SW,4,F,14,German
Audi,A6,6497,189289,A,4/5,1,132,2698.0,diesel,0,GR,0,0,SW,4,F,15,German
Renault,Scenic,8490,150316,M,4/5,0,96,1598.0,diesel,0,BL,4,0,VAN,6,F,5,French
Citroen,C4,2990,200000,M,4/5,0,81,1600.0,diesel,1,WH,4,1,SDN,4,F,9,French
VW,Passat,2850,244000,M,4/5,0,96,1896.0,diesel,1,VAR,4,0,SW,3,F,19,German
Audi,A5,23500,160191,A,4/5,1,179,2967.0,diesel,0,WH,0,0,CP,5,F,6,German
Renault,Clio,2450,134000,M,2/3,0,55,1149.0,petrol,0,BL,2,0,HB,4,F,14,French
Mercedes,A 170,1490,260145,M,4/5,0,70,1689.0,diesel,1,BL,4,0,HB,3,F,17,German
Opel,Insignia,6800,198000,M,4/5,0,120,1956.0,diesel,0,BL,4,0,SW,5,F,9,German
Alfa Romeo,147,2950,173150,M,4/5,0,88,1900.0,diesel,0,GR,4,0,HB,4,F,14,Italian
Opel,Corsa,1450,170000,M,4/5,0,55,1200.0,petrol,0,BL,2,0,HB,4,F,18,German
Škoda,Fabia,1750,209665,M,4/5,0,47,1897.0,diesel,0,WH,2,0,HB,3,F,18,EU
Lada,Riva,500,200000,M,4/5,0,45,1300.0,petrol,0,VAR,0,0,SDN,1,B,33,YuSSR
Peugeot,207,2600,155000,M,2/3,0,80,1560.0,diesel,0,VAR,4,0,HB,4,F,14,French
Ford,Focus,4990,174000,M,4/5,1,65,1560.0,diesel,0,GR,3,0,HB,4,F,9,USA
VW,Golf 4,2250,230000,M,4/5,0,77,1600.0,LPG,0,VAR,2,0,HB,3,F,19,German
Citroen,C3,1850,138000,M,4/5,0,44,1124.0,petrol,0,GR,0,0,HB,4,F,15,French
Citroen,C3,1990,175000,M,4/5,0,50,1398.0,diesel,0,VAR,0,0,HB,4,F,14,French
Opel,Astra,2699,216000,M,4/5,0,59,1700.0,diesel,1,BL,2,0,HB,4,F,15,German
Mercedes,M klasa,9990,323777,A,4/5,1,165,2987.0,diesel,0,GR,0,0,SW,3,F,14,German
Fiat,500,8499,132922,M,2/3,1,51,1242.0,petrol,1,WH,3,0,HB,4,F,4,Italian
Nissan,Primera,750,306000,M,4/5,0,75,1598.0,LPG,0,VAR,0,0,SDN,2,F,29,Asian
Renault,Clio,1600,240000,M,2/3,0,72,1390.0,petrol,0,VAR,4,0,HB,3,F,18,French
Citroen,C5,3300,180000,A,4/5,0,100,1996.0,diesel,0,BL,4,0,HB,4,F,14,French
Peugeot,308,3800,200000,M,2/3,0,80,1600.0,diesel,1,GR,4,0,HB,4,F,11,French
Citroen,C4,2990,200000,M,4/5,0,81,1600.0,diesel,0,WH,4,1,SDN,4,F,9,French
Opel,Corsa,3100,121000,M,4/5,0,59,1229.0,petrol,0,VAR,4,0,HB,4,F,13,German
VW,Passat,10900,77431,M,4/5,1,103,1968.0,diesel,0,BL,0,0,SW,5,F,9,German
Volvo,XC 60,12300,185000,M,4/5,0,120,2000.0,diesel,1,VAR,4,0,SUV,5,F,9,Other
VW,Scirocco,7290,170035,M,2/3,1,118,1390.0,petrol,0,GR,4,0,CP,5,F,11,German
Fiat,Panda,820,150000,M,4/5,0,59,1198.0,petrol,0,WH,0,0,HB,3,F,19,Italian
VW,Golf 4,1550,284700,M,2/3,0,55,1400.0,LPG,1,VAR,0,0,HB,3,F,22,German
Fiat,Grande Punto,2300,138000,M,2/3,0,57,1368.0,petrol,0,VAR,2,0,HB,4,F,14,Italian
Opel,Astra,1550,250000,M,4/5,0,74,1995.0,diesel,0,VAR,2,0,SW,3,F,19,German
Škoda,Fabia,8800,12471,M,4/5,1,43,999.0,petrol,1,BL,3,0,HB,4,F,2,EU
Škoda,Octavia,3990,224931,M,4/5,0,74,1595.0,petrol,0,VAR,3,0,SW,5,F,12,EU
VW,Golf 6,8550,201637,M,4/5,1,76,1598.0,diesel,0,WH,0,0,SW,5,F,7,German
Ford,Focus,1520,221000,M,4/5,0,85,1800.0,petrol,1,BL,4,0,HB,3,F,16,USA
Mercedes,Vito,15490,190597,M,4/5,1,99,2143.0,diesel,0,WH,3,0,SW,3,B,6,German
Alfa Romeo,156,1800,200000,S,4/5,0,122,2000.0,petrol,0,VAR,4,0,SDN,3,F,18,Italian
Opel,Astra,1350,198000,M,4/5,0,74,1995.0,diesel,1,VAR,2,0,HB,3,F,19,German
Škoda,Superb,8040,160000,A,4/5,1,147,1984.0,petrol,1,VAR,4,0,SW,5,F,10,EU
Opel,Zafira,3001,212000,M,4/5,0,88,1910.0,diesel,1,GR,2,0,VAN,4,F,15,German
Hyundai,Santa Fe,2990,261500,A,4/5,0,83,1991.0,diesel,1,BL,4,0,SUV,3,4x4,18,Asian
Toyota,RAV4,10700,129500,M,4/5,0,116,1987.0,petrol,0,BL,4,0,SUV,5,F,10,Asian
Toyota,Yaris,3260,159300,M,4/5,1,98,1798.0,petrol,0,GR,4,0,SM,4,F,12,Asian
Dacia,Duster,5330,228000,M,4/5,1,81,1461.0,diesel,1,GR,2,0,SUV,5,4x4,6,EU
BMW,316,1399,260000,M,2/3,0,80,1590.0,LPG,0,BL,1,0,CP,2,B,25,German
VW,Golf 5,2800,230000,M,4/5,0,59,1400.0,LPG,0,WH,2,0,HB,4,F,14,German
Renault,Megane,1800,215250,M,4/5,0,88,1870.0,diesel,0,GR,4,0,HB,3,F,16,French
VW,Sharan,5520,209700,A,4/5,1,110,1781.0,petrol,1,GR,4,0,VAN,4,F,12,German
VW,Jetta,650,22222,M,4/5,0,55,1580.0,LPG,1,GR,0,0,SDN,3,F,35,German
Opel,Meriva,2399,162000,M,4/5,0,74,1686.0,diesel,1,GR,2,0,VAN,3,F,15,German
Opel,Meriva,2490,150000,M,4/5,0,74,1686.0,diesel,0,GR,2,0,HB,4,F,13,German
Citroen,DS5,13240,124800,A,4/5,1,133,1997.0,diesel,1,BL,4,0,SW,6,F,5,French
Alfa Romeo,GT,2710,194000,M,2/3,1,110,1910.0,diesel,0,GR,4,0,CP,3,F,15,Italian
VW,Passat,6450,148000,A,4/5,1,118,1798.0,petrol,0,GR,4,0,SDN,5,F,10,German
Renault,Laguna,2150,252350,M,4/5,0,81,1870.0,diesel,1,GR,2,0,SDN,3,F,14,French
Renault,Espace,650,179000,M,4/5,1,72,1987.0,petrol,1,VAR,3,0,SW,3,F,18,French
Peugeot,306,790,233000,M,4/5,0,55,1360.0,petrol,1,WH,0,0,HB,2,F,25,French
Daewoo,Tacuma,600,180000,M,4/5,0,80,1800.0,petrol,0,VAR,2,0,VAN,2,F,20,Asian
Alfa Romeo,MiTo,3730,165500,M,2/3,1,99,1368.0,petrol,1,BL,4,0,SM,5,F,10,Italian
VW,Sharan,4580,202000,A,4/5,1,150,2792.0,petrol,0,GR,4,0,VAN,4,F,15,German
Fiat,Punto,1050,186504,M,4/5,0,59,1242.0,petrol,0,VAR,2,0,HB,3,F,19,Italian
Citroen,DS3,6000,42900,M,2/3,1,88,1598.0,petrol,0,WH,4,0,SM,5,F,9,French
Alfa Romeo,147,3650,95800,M,4/5,1,89,1598.0,petrol,0,VAR,4,0,SDN,3,F,15,Italian
Renault,Captur,9350,132540,M,4/5,0,81,1461.0,diesel,0,VAR,4,0,SUV,6,F,4,French
Škoda,Octavia,5250,229000,M,4/5,0,77,1893.0,diesel,1,GR,2,0,SDN,4,F,12,EU
Peugeot,206,1700,145500,M,2/3,0,44,1124.0,petrol,1,GR,2,0,HB,3,F,18,French
VW,Golf 5,3500,282153,M,4/5,0,77,1896.0,diesel,0,GR,2,0,HB,3,F,16,German
Ford,Fiesta,3450,199983,M,4/5,0,50,1399.0,diesel,1,GR,3,0,HB,4,F,11,USA
Toyota,RAV4,5610,178000,M,4/5,1,100,2231.0,diesel,0,GR,4,0,SUV,4,4x4,14,Asian
Škoda,Octavia,12620,84200,A,4/5,1,103,1395.0,petrol,0,GR,4,0,SW,5,F,6,EU
VW,Polo,2400,183368,M,4/5,0,55,1390.0,LPG,1,VAR,2,0,HB,3,F,17,German
Alfa Romeo,147,4390,96200,M,4/5,1,89,1598.0,petrol,1,GR,4,0,SDN,3,F,15,Italian
Citroen,DS4,8570,105200,M,4/5,1,84,1560.0,diesel,0,WH,4,0,SDN,5,F,6,French
Mercedes,A 180,3250,223350,M,4/5,0,80,1991.0,diesel,1,BL,2,0,HB,4,F,12,German
Citroen,Xsara Picasso,1449,414300,M,4/5,0,66,1997.0,diesel,0,GR,4,0,VAN,3,F,18,French
Ford,Focus,5690,168000,M,4/5,0,70,1560.0,diesel,0,BL,2,0,SW,5,F,8,USA
Toyota,Verso,8300,89000,M,4/5,1,82,1598.0,diesel,1,WH,4,0,VAN,5,F,6,Asian
Renault,Megane,7010,83300,M,4/5,1,81,1461.0,diesel,0,VAR,4,0,SW,5,F,6,French
Chevrolet,Aveo,2330,180000,M,4/5,1,74,1399.0,petrol,0,GR,2,0,SM,5,F,8,USA
Škoda,Octavia,3500,240000,M,4/5,0,77,1898.0,diesel,1,GR,2,0,SDN,4,F,13,EU
Renault,Clio,1350,290000,M,2/3,0,40,1200.0,LPG,1,VAR,3,0,SDN,3,F,19,French
VW,Passat,2700,205000,A,4/5,0,96,1896.0,diesel,0,GR,4,0,SW,4,F,16,German
Peugeot,2008,10950,164659,M,4/5,0,73,1560.0,diesel,0,GR,4,0,SUV,6,F,4,French
Fiat,Punto,990,239000,M,4/5,0,44,1242.0,petrol,1,VAR,3,0,HB,3,F,18,Italian
Citroen,C5,4250,221563,M,4/5,0,80,1560.0,diesel,1,GR,4,0,SDN,4,F,12,French
Peugeot,306,950,203000,M,4/5,0,51,1868.0,diesel,0,WH,2,0,HB,3,F,19,French
VW,Sharan,4580,175000,M,4/5,1,85,1896.0,diesel,1,VAR,4,0,VAN,4,F,16,German
Alfa Romeo,147,1780,198000,M,4/5,1,89,1598.0,petrol,0,BL,4,0,SDN,4,F,11,Italian
Renault,Laguna,1750,213000,M,4/5,0,88,1900.0,diesel,0,BL,4,0,HB,3,F,18,French
Ford,Focus,1650,178000,M,4/5,0,74,1600.0,petrol,0,VAR,2,0,HB,3,F,19,USA
Renault,Laguna,650,241456,M,4/5,0,88,1870.0,diesel,0,GR,4,0,HB,3,F,18,French
Citroen,C4 Grand Picasso,3000,250000,M,4/5,0,80,1600.0,diesel,0,GR,4,0,VAN,5,F,13,French
Alfa Romeo,147,4210,154700,M,2/3,1,89,1598.0,petrol,1,BL,4,0,SDN,3,F,15,Italian
Audi,A4,3200,170000,M,4/5,0,96,1900.0,diesel,0,GR,4,0,SDN,3,F,17,German
Ford,Focus,2550,128795,M,4/5,0,85,1760.0,diesel,0,GR,3,0,SW,4,F,15,USA
Peugeot,308,4760,87960,M,4/5,1,88,1598.0,petrol,0,WH,4,0,SDN,5,F,8,French
Peugeot,308,2050,198000,M,4/5,1,88,1598.0,petrol,1,GR,4,0,SW,5,F,10,French
Ford,Fusion,2000,168537,M,4/5,0,74,1600.0,petrol,1,GR,3,0,VAN,3,F,17,USA
Toyota,RAV4,4500,186543,M,4/5,0,85,1995.0,diesel,1,VAR,3,0,SUV,3,4x4,17,Asian
Seat,Toledo,7350,112658,M,4/5,0,63,1197.0,petrol,1,VAR,2,0,SDN,5,F,7,EU
Renault,Captur,9650,145410,M,4/5,0,66,1461.0,diesel,1,BL,2,0,SUV,6,F,4,French
BMW,318,9500,220241,A,4/5,0,105,1995.0,diesel,0,GR,4,0,SW,5,B,9,German
VW,Tiguan,8990,183454,M,4/5,0,103,1968.0,diesel,1,BL,4,0,SUV,4,4x4,12,German
Kia,Sportage,4100,186743,A,4/5,0,83,1991.0,diesel,1,GR,4,0,SUV,3,4x4,15,Asian
Lancia,Musa,2250,168537,M,4/5,0,51,1300.0,diesel,1,GR,3,0,VAN,4,F,16,Italian
Škoda,Fabia,6990,109027,M,4/5,0,66,1398.0,diesel,0,VAR,2,0,SW,5,F,5,EU
Ford,C Max,3300,160267,M,4/5,0,80,1560.0,diesel,0,GR,4,0,HB,4,F,13,USA
Opel,Insignia,22600,35299,A,4/5,0,125,1956.0,diesel,0,GR,4,0,SW,6,F,2,German
Mercedes,B 200,5750,154336,M,4/5,0,103,1991.0,diesel,0,GR,2,0,HB,4,F,11,German
Opel,Astra,14350,22000,M,4/5,0,81,1598.0,diesel,0,BL,4,0,HB,6,F,1,German
Opel,Meriva,4800,173446,M,4/5,0,70,1248.0,diesel,0,WH,4,0,SUV,5,F,10,German
Peugeot,208,6800,130677,M,4/5,0,55,1560.0,diesel,1,WH,2,0,HB,6,F,5,French
Ford,C Max,3250,165178,M,4/5,0,85,1760.0,diesel,1,GR,3,0,VAN,4,F,14,USA
Opel,Insignia,7150,157369,M,4/5,0,96,1956.0,diesel,1,BL,4,0,SW,5,F,9,German
Peugeot,308,9250,152162,A,4/5,0,88,1560.0,diesel,1,WH,4,0,HB,6,F,4,French
